Wavelength,17SEP18
350,0.06705251181228028
351,0.06765869383012015
352,0.0679490818260317
353,0.06817202426473475
354,0.0693860069449253
355,0.07003999941744578
356,0.07057273040790744
357,0.07107872694924589
358,0.07151997565270607
359,0.07182641144939712
360,0.07247348793808348
361,0.07303740819683749
362,0.07359752662182902
363,0.07406332906977763
364,0.0747095652352774
365,0.0752068455544669
366,0.07551702494331074
367,0.07599680874076213
368,0.07652393112457645
369,0.07712964796250958
370,0.07766378535228102
371,0.07825593512749338
372,0.07879623411587006
373,0.07946421872623877
374,0.08025415710891945
375,0.08100151056879434
376,0.08170334750644233
377,0.08245453866981803
378,0.08295344907607742
379,0.08371707756830898
380,0.0843984391860356
381,0.0849795326986998
382,0.08596297081439996
383,0.08678088516184425
384,0.08739055311340536
385,0.08806273469355302
386,0.08880299467741301
387,0.08959002493099973
388,0.09030186131435922
389,0.09106474248627483
390,0.09171101084177954
391,0.09225608353165639
392,0.09280810155277198
393,0.0934588043080921
394,0.09414474086168685
395,0.09489248409138258
396,0.09562316646346715
397,0.09620364387174762
398,0.09672880179216946
399,0.09721789268582388
400,0.0977277274054325
401,0.09816785290862148
402,0.09868586916128434
403,0.09912422066230135
404,0.09955575781930456
405,0.099958400361876
406,0.10045888516166308
407,0.1009897659499616
408,0.10149129604749031
409,0.10205238718766493
410,0.10250222426075807
411,0.10290507483021098
412,0.10339023823587648
413,0.10386807402851023
414,0.10443715768247484
415,0.10486641241854805
416,0.10526815055342238
417,0.10569887342545656
418,0.10613783066277449
419,0.1066368648622795
420,0.10709715518555517
421,0.10757868590816251
422,0.10801655686514199
423,0.10841971546143354
424,0.10884895498516761
425,0.1093309414998028
426,0.10977134922102952
427,0.1101957457880383
428,0.1106976354629723
429,0.11115243938165066
430,0.11163259357598644
431,0.11209721598623466
432,0.11246792361093716
433,0.11287444682413472
434,0.11328092248815295
435,0.11369025730737985
436,0.1141153564521597
437,0.11450997083726128
438,0.1148369122338756
439,0.11516065523741516
440,0.11551435959634929
441,0.11588490972064674
442,0.11624052985344475
443,0.11658946053168477
444,0.1169419647925264
445,0.11731541916411103
446,0.11769063883880974
447,0.11804196573089917
448,0.11840946859454185
449,0.1188031291268126
450,0.1192478489019413
451,0.11966948825241684
452,0.12007135326298989
453,0.12050034176130875
454,0.12094670824066996
455,0.1213974408880019
456,0.12181947253190764
457,0.12221393507164106
458,0.12265921635897424
459,0.12304510841670123
460,0.12343076486623869
461,0.12380592572186083
462,0.12417417777873614
463,0.12454657726909112
464,0.12490005784518297
465,0.1252860325850566
466,0.12562002127038377
467,0.12593391434135182
468,0.1262212752671617
469,0.12652383115564464
470,0.1268357469338944
471,0.12713439341710353
472,0.12744598027458903
473,0.12778375734072822
474,0.12808227477488132
475,0.1283685952547217
476,0.12868320020597668
477,0.12896766464607665
478,0.12926805397533192
479,0.12956716387218953
480,0.12986349940482617
481,0.13015729097809203
482,0.13045762613099587
483,0.13079292655442737
484,0.13111725687585538
485,0.1314316322325702
486,0.13174531813064694
487,0.13203246551074593
488,0.13235712142554357
489,0.13268503448469163
490,0.13300169065553005
491,0.13330848793982147
492,0.13358558714950078
493,0.13385559302427016
494,0.13414718246649737
495,0.13445994147820844
496,0.134766689257066
497,0.13506709011084672
498,0.13535216823132842
499,0.1355936332287145
500,0.13589510664098955
501,0.13622954363580575
502,0.13653752788034898
503,0.1368088792788467
504,0.13711292160859548
505,0.13744814728053023
506,0.13773869665527025
507,0.1380087256233976
508,0.1382892506136951
509,0.13856993408638726
510,0.13887563134581488
511,0.13916744828148586
512,0.1394594171830628
513,0.1397479189845559
514,0.14002541330887816
515,0.14034683553239632
516,0.14067789139304485
517,0.1409646896303406
518,0.14129937914083895
519,0.14162492596588452
520,0.1419276012977443
521,0.1421769680576702
522,0.14246603193096055
523,0.1427397837692453
524,0.142994590757458
525,0.143317291075638
526,0.14361593561196354
527,0.1439033995389959
528,0.14417580507597946
529,0.14446277090962073
530,0.14475420276211062
531,0.1450323092350141
532,0.14531697818365713
533,0.14557159747514956
534,0.14584455085350445
535,0.1461418412100908
536,0.1463925343649664
537,0.14665584266439613
538,0.1469149304973322
539,0.14716172983961828
540,0.1474334594230913
541,0.14769158537351446
542,0.14794771325905529
543,0.14818498623825108
544,0.1484260723582578
545,0.1486571955676752
546,0.148901727186057
547,0.14915214539359847
548,0.14939402216526912
549,0.14963382260574554
550,0.14987734953152565
551,0.15011670643115888
552,0.15036554332042598
553,0.15059399815437788
554,0.15081791211549736
555,0.15104546493722437
556,0.15128178878542775
557,0.1515376707172775
558,0.15180207057344397
559,0.15204416067392537
560,0.1522850686734017
561,0.15254140455785983
562,0.15276972562792973
563,0.1529845909927891
564,0.15315342339437998
565,0.1532907764185681
566,0.15343906525858242
567,0.1536184177574651
568,0.15380762243228682
569,0.15398873749435482
570,0.1541702697449113
571,0.1543494723250683
572,0.15451145600555438
573,0.15466487544146204
574,0.15483388081350613
575,0.1550030279751356
576,0.15520389113248037
577,0.1554001584508987
578,0.15560780316409256
579,0.15582654267955487
580,0.15602840275904672
581,0.15620438468530115
582,0.15638414011853113
583,0.15654767690935514
584,0.15673994942278924
585,0.1569306008124225
586,0.15711033152608658
587,0.15730324361395912
588,0.15749859721573098
589,0.15768227125454476
590,0.15785594318183122
591,0.15801649095204465
592,0.15816733422297774
593,0.15832469140034885
594,0.15847238282099266
595,0.15867324861837998
596,0.15888549513163774
597,0.159060634995132
598,0.1592393960547303
599,0.15940026071097094
600,0.15957852797924074
601,0.15977218106976676
602,0.15994096208946926
603,0.1600911469742142
604,0.16025490376442275
605,0.1604452422892963
606,0.16062108118588814
607,0.16079360687963806
608,0.1609587122941038
609,0.16111127291395752
610,0.16128973085458798
611,0.16148927264069332
612,0.1616939604876463
613,0.1618715094676229
614,0.1620548308046279
615,0.16224676278840364
616,0.1624358119851529
617,0.1626330991843778
618,0.16281246886542014
619,0.16297789706388707
620,0.16317583774140892
621,0.16335927411078008
622,0.16354128417940486
623,0.16374783753372393
624,0.16394034862334403
625,0.16414346482218445
626,0.16435503336402874
627,0.16456589472369876
628,0.16477966532674657
629,0.16498293575904194
630,0.1651866804076482
631,0.1653742723970475
632,0.16556418374203918
633,0.1657668996366617
634,0.16597580697042683
635,0.16617231238658628
636,0.16636343649721322
637,0.16656369706697768
638,0.16679284578164452
639,0.16698881254356077
640,0.16720035933782001
641,0.16744191813025958
642,0.16762490571892041
643,0.167849851814907
644,0.16810169000674308
645,0.16833062376902133
646,0.16854156855381094
647,0.1687413365889234
648,0.1689486116267203
649,0.1691851631310043
650,0.1693976721920665
651,0.169603349105479
652,0.16981299010508474
653,0.17000496371266305
654,0.17021474147084464
655,0.17042313978177606
656,0.17061023580053852
657,0.17083981168598736
658,0.17105106794367597
659,0.1712434637600814
660,0.1714608799793246
661,0.1716563110034779
662,0.17187373798470698
663,0.17213573065983573
664,0.1723580521894502
665,0.1725604513963595
666,0.17277906704639187
667,0.17302373783549313
668,0.17325434637617382
669,0.17348099294703673
670,0.1737104117971157
671,0.17395444317988454
672,0.17418399903664403
673,0.17440697700131383
674,0.17463369513367785
675,0.17487533267288968
676,0.1750950878884653
677,0.17531566429276169
678,0.1755831754505332
679,0.1758190853341596
680,0.17604865558108865
681,0.17627630884749124
682,0.17651480597160252
683,0.1767836499547131
684,0.17704853627277245
685,0.17728302187146225
686,0.17750457692927146
687,0.17775772274505092
688,0.17804418798029398
689,0.17831459796389382
690,0.17857553402448872
691,0.1788296125953777
692,0.17907344865539837
693,0.1793250801367253
694,0.17959176804544816
695,0.17985013332586178
696,0.1800847582953382
697,0.18034352305730164
698,0.18060236925086456
699,0.18085911063171148
700,0.1811194294450724
701,0.18145507472095138
702,0.18173164220597643
703,0.18200606979040906
704,0.18228808250857892
705,0.18258217370076976
706,0.18287870853632848
707,0.18316458079640552
708,0.18345959320794747
709,0.1837558081770446
710,0.1840394070642106
711,0.1843006385065864
712,0.18463311549335093
713,0.18496142389002013
714,0.18526886080126395
715,0.18559475441987777
716,0.18589891103126743
717,0.1862105511007265
718,0.1864593437128789
719,0.1866875537425401
720,0.1870254855440473
721,0.1874091953859273
722,0.1876914109373334
723,0.1879678685024223
724,0.18817404889877304
725,0.18843526776248412
726,0.18871477786437418
727,0.18899472851979812
728,0.18927752107733506
729,0.18956590512717317
730,0.1898641231294387
731,0.19018678648508003
732,0.19052866202790186
733,0.19087357372177363
734,0.19114120789836453
735,0.1913969523373932
736,0.19166596309448058
737,0.19193866708930707
738,0.19219512952524656
739,0.19248434278301674
740,0.19279232967038423
741,0.1930491830699701
742,0.19331376067548212
743,0.19360104174563048
744,0.1938663117466222
745,0.1941553399873539
746,0.19444087791275935
747,0.19468439191000583
748,0.19496568610238477
749,0.19521935748471309
750,0.19548649594319653
751,0.1957711648911717
752,0.1960263586277804
753,0.19630288852959216
754,0.19657564573529906
755,0.19681139946767204
756,0.19707304500498765
757,0.1973528750576878
758,0.19761153415794908
759,0.19781663405961125
760,0.1981352737621633
761,0.19846612653763362
762,0.19884345988309912
763,0.19902274503166772
764,0.1993034952793614
765,0.19959975943268046
766,0.1998396507508964
767,0.20004787440308622
768,0.20029320315214982
769,0.2005674889134847
770,0.2008260419007908
771,0.20109536592817842
772,0.20136422806119278
773,0.20162903897866613
774,0.2018964954804679
775,0.20214149710982154
776,0.20238931657746154
777,0.20265566750029457
778,0.20294338412443602
779,0.20321509587911557
780,0.2034830238433969
781,0.2037734579998481
782,0.20410131291155392
783,0.2043858296614169
784,0.2046502288816899
785,0.20495397374333513
786,0.20523395980927278
787,0.20552665770123607
788,0.20583543411328015
789,0.20610295815918042
790,0.206417382203485
791,0.20672801687271009
792,0.20699400992842323
793,0.20728520279068324
794,0.20755836004487263
795,0.20782272313036682
796,0.20809106746011166
797,0.20834019080588498
798,0.20861147685269413
799,0.2089001725830033
800,0.2091832026742235
801,0.2094759490248467
802,0.20972985297107882
803,0.20996146591468617
804,0.21020099613207152
805,0.21046982128932817
806,0.21072469894123544
807,0.2109412001761531
808,0.21116837426521173
809,0.21139542493169294
810,0.2116277287661133
811,0.21186164776739067
812,0.21208160103563997
813,0.2123072982980827
814,0.21247278677018788
815,0.21267426157947716
816,0.21290331063946652
817,0.21316158102263802
818,0.21342200493144672
819,0.2136623192461605
820,0.21395765692118035
821,0.21419339516808347
822,0.21440354015970822
823,0.21460086410676793
824,0.2148282720337194
825,0.21506547762087866
826,0.21529724202941145
827,0.2154944197054015
828,0.21570970521539617
829,0.21593929436273382
830,0.21614993422446724
831,0.2163459318163504
832,0.216578432222135
833,0.21685895893930487
834,0.21709310348188215
835,0.21730837023295066
836,0.2175303261854511
837,0.21776857724510165
838,0.21796802770376883
839,0.2181809996431453
840,0.21840410451676645
841,0.21859884801212823
842,0.21881073753740307
843,0.21903638736445857
844,0.21922556464894782
845,0.21937130374058125
846,0.21957245127823086
847,0.219784891524727
848,0.21998721483510383
849,0.22017097746041245
850,0.2203592404138412
851,0.22053435490309656
852,0.22069777894597747
853,0.22089068713217636
854,0.2210954063316397
855,0.221313307021474
856,0.2215268793990258
857,0.2216715358972166
858,0.22184637842053878
859,0.2220392736507321
860,0.22223789029848487
861,0.2224151758121847
862,0.22262127270262427
863,0.22280994223774658
864,0.22294342679145135
865,0.22310714641764218
866,0.22330038690927398
867,0.22348492600935568
868,0.22362499722816104
869,0.22387741564031755
870,0.22405924860017237
871,0.22418919214978547
872,0.22437859670034638
873,0.22457346341234796
874,0.22475394498668505
875,0.2249164833054387
876,0.22508449144968568
877,0.22533427615194562
878,0.22555651984016467
879,0.2257333369111328
880,0.22591833896418106
881,0.22607795473523423
882,0.22624238814408495
883,0.22644013453485495
884,0.2266373297260115
885,0.22682786651653597
886,0.22700138457008914
887,0.22723904417896446
888,0.2274258817355016
889,0.2276035880172942
890,0.22776353689967874
891,0.22790771049957345
892,0.228033815181445
893,0.22813560751990408
894,0.22831373266057273
895,0.22853927384362754
896,0.22877025293023384
897,0.2290635286385754
898,0.22926413610090368
899,0.22935639305869618
900,0.2296128225958734
901,0.22980798117081205
902,0.23001260291891043
903,0.23029087412818106
904,0.23045438208853158
905,0.23056489010754505
906,0.23073529533043713
907,0.23098291055596332
908,0.23110947772173712
909,0.2313245302015913
910,0.23144727894669864
911,0.2315711003826913
912,0.23180996387795813
913,0.23207476309748895
914,0.2323422631622094
915,0.23258752527968177
916,0.2327119315748316
917,0.23293356021400788
918,0.23316941573148453
919,0.23324573521291506
920,0.23340458415686682
921,0.23360849341639606
922,0.23380624045339501
923,0.23404092690859812
924,0.2341669349590017
925,0.23436376144528973
926,0.23448468145436535
927,0.23466894212698525
928,0.2346414142843327
929,0.23468908519066056
930,0.23480438805603748
931,0.23488021489278832
932,0.23502786685086605
933,0.2352415040707499
934,0.23545502330481835
935,0.23562910363536452
936,0.235700139748611
937,0.2358542077499898
938,0.23619525803414976
939,0.23652102871226413
940,0.23674731853202835
941,0.2368565381617227
942,0.23701257537664902
943,0.23729107404373936
944,0.2373597562547912
945,0.23755369233147233
946,0.23779507899089125
947,0.2378917280118336
948,0.23816352270619934
949,0.238241894593624
950,0.23840941767944437
951,0.23867460225055118
952,0.2387588055707305
953,0.23895586584293318
954,0.2391294426573991
955,0.23933339336082673
956,0.23956586572531088
957,0.23969148353890013
958,0.23997119647392678
959,0.23993502136521686
960,0.24019965896176834
961,0.24041583796209656
962,0.2407276695228835
963,0.24121581657101868
964,0.24129870363394165
965,0.24151652318388475
966,0.2419148892003235
967,0.2418425642542254
968,0.24186136629074215
969,0.24214897127430923
970,0.24251704301325938
971,0.24277438762809941
972,0.24300242514232112
973,0.24320373016037808
974,0.24323467612828464
975,0.24342028224648146
976,0.24340173591552555
977,0.24374020328705526
978,0.24382750088638894
979,0.24412845327853147
980,0.24437437378074578
981,0.24472210210114212
982,0.24488797189489442
983,0.24506319915027971
984,0.2451495425624134
985,0.24536852147963034
986,0.24540892911752268
987,0.24575635245013042
988,0.24594831372824824
989,0.24608842347989124
990,0.24608547647752904
991,0.2463727746624663
992,0.24640249399950512
993,0.2468742071173047
994,0.24692105245881646
995,0.24690452851451072
996,0.24708522751348472
997,0.24723390671376116
998,0.24728476526454712
999,0.24706797148519913
1000,0.24762819144871037
1001,0.25127176486993436
1002,0.2514243081478754
1003,0.2516213861308334
1004,0.2517775303338428
1005,0.2518850567168442
1006,0.2520482071719033
1007,0.25219900972342874
1008,0.2523676984948764
1009,0.2525040172451725
1010,0.25269804541934937
1011,0.2528477527575871
1012,0.2530229935823712
1013,0.25323596718506464
1014,0.2534113085848583
1015,0.253530379793541
1016,0.25377492684103686
1017,0.25398424447638523
1018,0.2541681749204759
1019,0.254402322088798
1020,0.2545189429841349
1021,0.25461501530646435
1022,0.2547698798147797
1023,0.25497559563879607
1024,0.2552026930287156
1025,0.25541045069610124
1026,0.25558871378889136
1027,0.2557755143483082
1028,0.2558754120812526
1029,0.25602154803148514
1030,0.25618951602735823
1031,0.2563831742990548
1032,0.25661121287608957
1033,0.25682441311225834
1034,0.2570132370963803
1035,0.25712970274833735
1036,0.2573256693702178
1037,0.2575323011024667
1038,0.2576876512108999
1039,0.25786544741368744
1040,0.2580552818612256
1041,0.25823310028655583
1042,0.2583975021339891
1043,0.25855290623790705
1044,0.2586909910351508
1045,0.25888324376626415
1046,0.25903751571368244
1047,0.25917019575762784
1048,0.2593416092911021
1049,0.2594589656136424
1050,0.25965545801666357
1051,0.259853680763139
1052,0.25996052219462557
1053,0.2601017625612905
1054,0.2602733482068218
1055,0.2604148820720644
1056,0.26057349202244046
1057,0.2607296055867497
1058,0.2609131486035857
1059,0.261075351878336
1060,0.26123958351038623
1061,0.2614173979280989
1062,0.2615483837750691
1063,0.26164099134245467
1064,0.26180764588429667
1065,0.2619598070078598
1066,0.26207435682858565
1067,0.26220410445601977
1068,0.2623803011067545
1069,0.26252933617829827
1070,0.2626644421028354
1071,0.262821850972254
1072,0.26293784349224836
1073,0.26305353139101334
1074,0.2631919475244177
1075,0.2633644918542248
1076,0.26354136892343993
1077,0.2636974735338704
1078,0.2638380052234136
1079,0.2640068606452988
1080,0.26417000538693414
1081,0.26437014867330527
1082,0.26452908486075527
1083,0.26469986963974973
1084,0.2648833912742943
1085,0.2650223420918776
1086,0.26518105546174053
1087,0.2653456120129237
1088,0.26549760313686194
1089,0.26562211050684426
1090,0.26577392224244506
1091,0.26583927037057964
1092,0.26597445096913613
1093,0.26607816822297964
1094,0.266213258519719
1095,0.2663158754962408
1096,0.26641763810173785
1097,0.26658831979733155
1098,0.26678701249659204
1099,0.2669611394345807
1100,0.267118348543122
1101,0.26725515403133443
1102,0.26738439765165173
1103,0.2675055450521428
1104,0.26761656367552145
1105,0.26770637971535594
1106,0.2678489070873327
1107,0.26798573556980343
1108,0.2681217369666029
1109,0.2683280259716716
1110,0.2685719183638211
1111,0.26873552234075915
1112,0.2688634941129216
1113,0.26889323068440624
1114,0.268967706029416
1115,0.2691260626166875
1116,0.26937027782443507
1117,0.26968210380601015
1118,0.26997116313125613
1119,0.2702522100780353
1120,0.2705184770705284
1121,0.27061879596542465
1122,0.27080351183757967
1123,0.2710753208904696
1124,0.27125542149971593
1125,0.27142327353872897
1126,0.27154828878063336
1127,0.27168598899761776
1128,0.27185356946966877
1129,0.27200519420382235
1130,0.27227613926905403
1131,0.2723835246707307
1132,0.2724639311805418
1133,0.27260457725471565
1134,0.27272611427240656
1135,0.27283107807379003
1136,0.2728708369070511
1137,0.2729066832665734
1138,0.27289910782690163
1139,0.2729626245383586
1140,0.2730610475061378
1141,0.273241563945633
1142,0.2734249035863864
1143,0.27365976817153986
1144,0.2739123446697497
1145,0.2740451466929325
1146,0.27403749680391076
1147,0.27413825476148657
1148,0.2742718200513488
1149,0.27431127847960823
1150,0.2744167641210008
1151,0.2744822375563176
1152,0.27457561529154645
1153,0.2746475350183366
1154,0.27489092866746756
1155,0.2751342339288112
1156,0.27524972945993653
1157,0.27548055068411975
1158,0.27571920403192135
1159,0.27589242599609703
1160,0.27610462100760497
1161,0.2763040202557938
1162,0.2765105735813878
1163,0.27669262191034766
1164,0.27683701958873536
1165,0.2769055071467819
1166,0.27702607193511375
1167,0.2771540930988131
1168,0.27732389123720086
1169,0.27748434589252946
1170,0.27766697860482514
1171,0.27780421516932613
1172,0.27791104846460807
1173,0.27804431741179736
1174,0.278183177163216
1175,0.2783191735016426
1176,0.2784562145035041
1177,0.278610700815527
1178,0.2787443718465929
1179,0.27892411191767363
1180,0.2790939488650944
1181,0.27926949383926386
1182,0.27946983778463413
1183,0.27966581001023816
1184,0.27984011729546826
1185,0.27998175596902913
1186,0.28012325853559394
1187,0.2803042717904532
1188,0.28045280659479627
1189,0.2805852818574577
1190,0.2807286594272057
1191,0.28090492248731014
1192,0.28104630503971373
1193,0.2811872033511088
1194,0.2813209565069837
1195,0.28146322866954265
1196,0.28158983653325986
1197,0.2817097032226546
1198,0.28184672334638133
1199,0.281991242868271
1200,0.28213231490022755
1201,0.2822600081486112
1202,0.2824206617306691
1203,0.2825789672350561
1204,0.2827430156659409
1205,0.2829186818331591
1206,0.2830987195861009
1207,0.28328965145468965
1208,0.28350845818269993
1209,0.2837161573264276
1210,0.2839646672726336
1211,0.28416263769164263
1212,0.2842937589254695
1213,0.28445161852062917
1214,0.28462800388669746
1215,0.28481189851652394
1216,0.28498564591627035
1217,0.28516082306389884
1218,0.2853259075709153
1219,0.28552158709814157
1220,0.28568265302025525
1221,0.28585606157233956
1222,0.2860465990462804
1223,0.28621772416465746
1224,0.28639045981858546
1225,0.28659681045946284
1226,0.2867746485134868
1227,0.28692870503468687
1228,0.2871050565466627
1229,0.2872787295710517
1230,0.28745560267627857
1231,0.2876491973924638
1232,0.2878269056329338
1233,0.2879931157102251
1234,0.28816389144253746
1235,0.28832422820929066
1236,0.2884914375245818
1237,0.28868051937921996
1238,0.2888414027248414
1239,0.28901006514886796
1240,0.2891723887644154
1241,0.28937118883364543
1242,0.28960879065421297
1243,0.2897894081265428
1244,0.2899835003907585
1245,0.29016901552321284
1246,0.29036804856988757
1247,0.290536922435013
1248,0.2907072163514753
1249,0.2909016059564286
1250,0.29107000896116053
1251,0.29124757208592655
1252,0.29141642867964596
1253,0.2916037742621672
1254,0.29176629235408097
1255,0.29193743136451417
1256,0.2920922305979865
1257,0.2922846831004095
1258,0.29244506102184636
1259,0.29259919181871924
1260,0.29280371583206694
1261,0.2929951691645149
1262,0.29315951897311954
1263,0.29332900491787794
1264,0.29347364638654366
1265,0.29371827182389515
1266,0.29393628932845234
1267,0.294159775160813
1268,0.29435245340570954
1269,0.29449363962437425
1270,0.2946650521350758
1271,0.2947897771821297
1272,0.2949512859807442
1273,0.2951060227662008
1274,0.29529044976730295
1275,0.2954957313847877
1276,0.2956732312377904
1277,0.2958474843606299
1278,0.2960254505179295
1279,0.29619363280832217
1280,0.29634989184614347
1281,0.29651656683647687
1282,0.2967291537004586
1283,0.2968605759824438
1284,0.29696316551919655
1285,0.297086316609165
1286,0.2972317624578359
1287,0.2973602222529601
1288,0.2975005703687329
1289,0.2976224675274369
1290,0.29773420216490426
1291,0.2978547374109727
1292,0.2979846184182588
1293,0.2981083578848545
1294,0.2982207913646615
1295,0.29833644541532756
1296,0.29846420584610694
1297,0.29859850733603377
1298,0.29877189251267056
1299,0.29895519490121547
1300,0.29919657638128966
1301,0.2993168666424206
1302,0.29944615431143495
1303,0.29962214780645413
1304,0.29983412372394463
1305,0.29998098820000485
1306,0.300045423487655
1307,0.30007388976810273
1308,0.30017373108283135
1309,0.3002996389195381
1310,0.3004375043381066
1311,0.3006059324819022
1312,0.30076491698731816
1313,0.3008665209730385
1314,0.3010039176029026
1315,0.30114361020732633
1316,0.3012759474253851
1317,0.3014348281489478
1318,0.301587958550278
1319,0.3017092881540473
1320,0.30186366635411155
1321,0.3020462819531708
1322,0.30220797234632873
1323,0.30235243862859285
1324,0.30251285458406024
1325,0.30257866371300657
1326,0.30262695522190386
1327,0.302634246604903
1328,0.3026616174542731
1329,0.30281034558081904
1330,0.303009456284613
1331,0.3031923587855814
1332,0.30339890397283675
1333,0.30355580671029353
1334,0.30368083709732246
1335,0.3038309240412201
1336,0.30398037037417514
1337,0.3041209409349629
1338,0.3042866378733485
1339,0.3044211115860063
1340,0.30456360205850114
1341,0.3047647340123941
1342,0.30488266301775424
1343,0.30505300010767006
1344,0.304986603166789
1345,0.30487195880406676
1346,0.30484014516311225
1347,0.3050951250927346
1348,0.3053042984739064
1349,0.30521893537968164
1350,0.3050229764090025
1351,0.3052769393838306
1352,0.3054160546811606
1353,0.30555118388972174
1354,0.3054028508938936
1355,0.30536032350617986
1356,0.30574784721606757
1357,0.3055625246231342
1358,0.3052381596213023
1359,0.3050333006999978
1360,0.30466070243642995
1361,0.30398346881516836
1362,0.3049934199356618
1363,0.3053631522064217
1364,0.3062001778790519
1365,0.3061984219853246
1366,0.30678859301255484
1367,0.30652077711909603
1368,0.3066386675780993
1369,0.3065344847512797
1370,0.3066257288444634
1371,0.307370957482786
1372,0.307015478735436
1373,0.3062501600528944
1374,0.3060781865972963
1375,0.3058436199057517
1376,0.3059130435051243
1377,0.30611480374687333
1378,0.30597827257713517
1379,0.30593473120144193
1380,0.30521310517845607
1381,0.30495200926951566
1382,0.3043421181407824
1383,0.3038820399282905
1384,0.30251480881079174
1385,0.30190814325051
1386,0.3015106930141075
1387,0.3014240481529627
1388,0.30100576062768236
1389,0.30070135395383746
1390,0.30030605314426456
1391,0.29995520083955435
1392,0.2991870881766221
1393,0.2985316892348596
1394,0.2978910852230084
1395,0.29747666709307774
1396,0.29700282298862
1397,0.29629705331689965
1398,0.2950145651214024
1399,0.2941672035472855
1400,0.29359748839172206
1401,0.2928828326595165
1402,0.29244075553452165
1403,0.2917693273375231
1404,0.29122987613146434
1405,0.29045132232740906
1406,0.2891650790897337
1407,0.28842998517368734
1408,0.2876064125881541
1409,0.28702950705920266
1410,0.28663669883050064
1411,0.28652835022051115
1412,0.2859152303210874
1413,0.2860139683687536
1414,0.28618260133633233
1415,0.2865538111668745
1416,0.28711575662304145
1417,0.2877736820498591
1418,0.28840398717215127
1419,0.28917869742756475
1420,0.28998531421260054
1421,0.2907634389148481
1422,0.2914121705072359
1423,0.2921259755372217
1424,0.2927564072774768
1425,0.2932446732374338
1426,0.2937869492332805
1427,0.2943603786844801
1428,0.29494500696066245
1429,0.29551765697893184
1430,0.296113708114032
1431,0.29663249756282395
1432,0.29713357104247307
