Wavelength,22MAY18CSIRO
350,0.05494193753096758
351,0.055217284523490145
352,0.05565404698980688
353,0.05603905921300581
354,0.05626843088689765
355,0.056646788675516965
356,0.056950248205041396
357,0.05727821318011255
358,0.05764046121730962
359,0.05796052330723604
360,0.05843802471277109
361,0.05895068962273778
362,0.059414844373728
363,0.059898272949983886
364,0.06040570538466662
365,0.060905020945546576
366,0.06154620144253106
367,0.06208905631498946
368,0.06269971389112998
369,0.06337002727237867
370,0.06415157526988582
371,0.06506518663665764
372,0.06602476104760252
373,0.06699054896299006
374,0.06783854625249762
375,0.06877181470102453
376,0.06982407078839994
377,0.07086735667978081
378,0.07203609878108375
379,0.07322478048955224
380,0.07444746131771227
381,0.07573541738001419
382,0.07706267807977228
383,0.07844360353149456
384,0.07991274330053805
385,0.08140401683035564
386,0.08297198179378029
387,0.08455737604153798
388,0.08598463306753018
389,0.08744874051028345
390,0.08896063307966792
391,0.09050916249998198
392,0.09202097052881514
393,0.09349697771324125
394,0.09500314503846896
395,0.09653293021885093
396,0.09796039358694525
397,0.0993358485684474
398,0.10064147460146383
399,0.10193505818571791
400,0.10308612367888931
401,0.10416725648585562
402,0.10527315136259013
403,0.1063852700594153
404,0.10759053715855696
405,0.10883889302721028
406,0.11007211076815282
407,0.11139812973465371
408,0.11281497242744495
409,0.1142223932437047
410,0.11562423467607907
411,0.11706826916821408
412,0.11847185632406354
413,0.11986955389430913
414,0.1213320874428424
415,0.12281837877411314
416,0.12436399391600422
417,0.12602785930709254
418,0.1276808308947708
419,0.12935532281423437
420,0.1310293647320749
421,0.13282650234038434
422,0.13473756245786142
423,0.13670344989869823
424,0.13862457731336206
425,0.14072700858333512
426,0.14295252982319778
427,0.14524847486844508
428,0.1476401000294806
429,0.15008146031019368
430,0.1524855941552917
431,0.15495824904174715
432,0.15752343787426287
433,0.1600657318180901
434,0.16244082733219778
435,0.16470715131602662
436,0.16695237922857395
437,0.16914258353676181
438,0.17128794215178417
439,0.17343038456523174
440,0.17550411927841544
441,0.17746373438372576
442,0.1793661586695507
443,0.18124116277114977
444,0.18299568468051838
445,0.1845935900452363
446,0.18602753032356478
447,0.18736243968269292
448,0.18857450140215457
449,0.189651176305265
450,0.19059152097457038
451,0.19137930463277195
452,0.19208133185098802
453,0.19271186366913717
454,0.19325419685176776
455,0.19371461734852627
456,0.19410364964650817
457,0.19443220889765306
458,0.19475601097490916
459,0.19502595978664805
460,0.1952562045896276
461,0.19552626298140716
462,0.19581446806137046
463,0.19610391441057426
464,0.19640228124121417
465,0.19678155022442223
466,0.197225363732057
467,0.19771637457872485
468,0.19824234389679618
469,0.1988491226579185
470,0.1995225348150722
471,0.20025073347657266
472,0.2010327503138722
473,0.20189683712214002
474,0.20285155525864496
475,0.20385592608081654
476,0.20495577301743317
477,0.20618270529473848
478,0.20748298860950273
479,0.20885203014849305
480,0.2103181476488159
481,0.21185094176992975
482,0.213483486847622
483,0.21522966774545732
484,0.21710248456929515
485,0.21915706974839827
486,0.2214081289737147
487,0.22374383805907172
488,0.22604783563925407
489,0.22847911252800454
490,0.23087138809392
491,0.23325807761197456
492,0.23572128389449656
493,0.23825973355167898
494,0.2408274247020301
495,0.2433092750756976
496,0.24591780906478689
497,0.24849530683199925
498,0.251101280185289
499,0.25375294389374414
500,0.256415225687015
501,0.25914459695011327
502,0.26189019656357126
503,0.264693005232294
504,0.26738587249480744
505,0.27012120339988
506,0.2727114980449185
507,0.27527593038881865
508,0.27798478688673184
509,0.2804673652202074
510,0.2832157038215527
511,0.2857570062868182
512,0.28829605830014515
513,0.29078326669727056
514,0.29346101483249376
515,0.2961824617282328
516,0.2988698466781285
517,0.3018171735971307
518,0.30479534828582433
519,0.3074494604799819
520,0.3101035533665573
521,0.3127367307053115
522,0.31535542950673806
523,0.3179395514357277
524,0.3203979025434269
525,0.32310918200241034
526,0.3259996656229572
527,0.3292355583991222
528,0.3325048825082745
529,0.3354316414630253
530,0.3381457067922764
531,0.340653145771766
532,0.3436015277591582
533,0.3467441786638485
534,0.3498858653625301
535,0.3530151409188452
536,0.3561214162073008
537,0.3592265686680473
538,0.3622499674863868
539,0.3653525961117372
540,0.3685400805553323
541,0.37176498924806733
542,0.3748726201014937
543,0.37796755289939477
544,0.38132506218028334
545,0.38430152653969085
546,0.387696426237877
547,0.3909782376994363
548,0.394118146863416
549,0.3975228579416903
550,0.40089107466145435
551,0.4042218913789414
552,0.4075061603790714
553,0.4107638253572099
554,0.4139464005818272
555,0.41697845695081703
556,0.41996348212281764
557,0.42303536729188446
558,0.4260655693747501
559,0.4292415035854642
560,0.4319568839108417
561,0.4348100890703577
562,0.4374654590053058
563,0.4402037483944655
564,0.443071543052298
565,0.44591877224552334
566,0.4485367531655092
567,0.451055248774221
568,0.45345287550415414
569,0.4558211743907649
570,0.4580798887656814
571,0.46022729471609924
572,0.4622881193504862
573,0.4642657415509303
574,0.46621167503443117
575,0.4681172686659179
576,0.4699709795392692
577,0.4717748056360962
578,0.4735390494567582
579,0.4752465814800722
580,0.47692785888184575
581,0.4786393752993258
582,0.480308597112068
583,0.481929768721398
584,0.4835248793603091
585,0.4851664317109961
586,0.4868001085275411
587,0.4883401843163263
588,0.4897336519235175
589,0.4910921397019875
590,0.49239384445899015
591,0.4936124353416542
592,0.494764144348152
593,0.49588951639566115
594,0.4970190795224011
595,0.4980923396310926
596,0.4991582633965319
597,0.5002049495016465
598,0.5012143969883922
599,0.5022213837614338
600,0.5032005415797741
601,0.5041452397643389
602,0.5050690710530464
603,0.5059394150030235
604,0.5067797028698107
605,0.5076121269943707
606,0.5084000092677488
607,0.5091675104799575
608,0.5099191104712957
609,0.5106364966295185
610,0.5113318450857796
611,0.5120010886401409
612,0.5126513292167183
613,0.5133122363641607
614,0.5139938589722641
615,0.5146865541666944
616,0.5153819892201839
617,0.5160275465791588
618,0.5166517479409045
619,0.5172724722210655
620,0.5179007903924859
621,0.5185313409718852
622,0.5191816246762182
623,0.5198500025030621
624,0.5204853680784438
625,0.521102765139859
626,0.5216964344663149
627,0.5222673762701767
628,0.522864148678202
629,0.5234805204026953
630,0.5240887809201671
631,0.5246421900043186
632,0.525167290716511
633,0.5256961773041479
634,0.5262393402334964
635,0.5267678319263283
636,0.527240935975456
637,0.5277077423101364
638,0.5282190981984035
639,0.5287031308840153
640,0.5291904272680337
641,0.5296904411513842
642,0.5301604229451171
643,0.5306602617722955
644,0.5311748712866331
645,0.5317164981929028
646,0.5321955028494237
647,0.532666473588969
648,0.5331468649939035
649,0.5336108865309894
650,0.5340869643650159
651,0.5345641338897817
652,0.5350484694536788
653,0.5355764339547873
654,0.5361314423925667
655,0.5366805633182674
656,0.5371719889469442
657,0.5376542277323286
658,0.5381181014941336
659,0.5385933515510168
660,0.5391258501223494
661,0.5397008411202795
662,0.5402749273460921
663,0.5408165876871809
664,0.5413426934629189
665,0.541924448020316
666,0.5425162023807375
667,0.5430745530716357
668,0.5436852735493249
669,0.544295464549053
670,0.5448878635223646
671,0.5455488355825269
672,0.5461803893432311
673,0.5467798448080974
674,0.5473842833736945
675,0.5479941671088887
676,0.5486270620687671
677,0.549238903112993
678,0.5498157940092632
679,0.5504253409898516
680,0.5510306938829401
681,0.5516371963939322
682,0.552262898196181
683,0.5529153136588404
684,0.553584222770753
685,0.5542882987121591
686,0.5548910591053877
687,0.5554693889054403
688,0.555981176129787
689,0.5566795285546704
690,0.5573661045705876
691,0.5580327528132865
692,0.5586675963119256
693,0.5591980625666333
694,0.5597689626291786
695,0.5604650641071094
696,0.5612977203058795
697,0.5620844748453555
698,0.5627923214506074
699,0.5634478621782704
700,0.5641157189037332
701,0.5648480903194635
702,0.5656379894618182
703,0.566446817711438
704,0.5672466843643162
705,0.5680315537063919
706,0.5688366234321367
707,0.5696986627774664
708,0.5705234006633353
709,0.5713322599855593
710,0.5721527457262865
711,0.5730012682956408
712,0.5738544129149752
713,0.5746964623872352
714,0.575511680602959
715,0.5763253661413505
716,0.5769371938513287
717,0.5773662752214479
718,0.5778985460595716
719,0.5785996232661827
720,0.5796263015405848
721,0.5808499645913686
722,0.5819099095705516
723,0.5826355548416857
724,0.5832664106014354
725,0.5840830379676357
726,0.5850194538570433
727,0.5859417442012791
728,0.5868476697179761
729,0.5877756101440244
730,0.5886148574736629
731,0.5894742724363442
732,0.5904420766530877
733,0.5914490683987177
734,0.592298153096396
735,0.5930555771590151
736,0.5937907105938123
737,0.5945458121181946
738,0.5952839597133113
739,0.595994305964343
740,0.5966709917276899
741,0.5973443497119997
742,0.5980076691707985
743,0.5986643115109771
744,0.5993162412071531
745,0.5999754425241296
746,0.600615677792893
747,0.6012051963372957
748,0.6018067461104433
749,0.6023815514065736
750,0.6029388034609188
751,0.6035553728587624
752,0.6040993826584402
753,0.6045979749603393
754,0.6051007107809339
755,0.6056192381087092
756,0.6061621663114494
757,0.6067562374872116
758,0.6072976664155283
759,0.6076720076043659
760,0.6078584833990563
761,0.6080781328982277
762,0.6085261528034125
763,0.6088762162366181
764,0.6093312799384594
765,0.6098709392017404
766,0.6103437418282478
767,0.6107514857572782
768,0.6112166062738902
769,0.611588895997379
770,0.6119546892574499
771,0.6123117482522804
772,0.6126398074670463
773,0.6129439410147925
774,0.613220576046881
775,0.6134743868874467
776,0.613713167078939
777,0.6140180801695931
778,0.6143055604504013
779,0.6145701394903262
780,0.6148241071875244
781,0.6150929554799125
782,0.6153598543793997
783,0.6156043937322377
784,0.6158065944211166
785,0.615989559242093
786,0.6161330277067028
787,0.616248538806878
788,0.6163427105429609
789,0.6164760447933637
790,0.6166410768081417
791,0.616808690418278
792,0.616973744893707
793,0.6171424569002923
794,0.6172803346181209
795,0.6173390596857982
796,0.617402673218514
797,0.6174746820156106
798,0.6175544155145338
799,0.617651134837647
800,0.6177375260039253
801,0.6178039476718753
802,0.6178547071427174
803,0.6179136101380942
804,0.6180214289540376
805,0.618148557930374
806,0.6182369068351905
807,0.6183130622026232
808,0.6183342672322334
809,0.618289932140165
810,0.6182987779803313
811,0.6183223758855523
812,0.6183209260162467
813,0.6181265839335145
814,0.6179619388728912
815,0.6179109619148271
816,0.6179311495012665
817,0.6179994009378627
818,0.6180776010858805
819,0.6181465480832546
820,0.6182132181420978
821,0.6182926979394537
822,0.6182905027483584
823,0.6182774597379859
824,0.6183099232360576
825,0.6183867302436634
826,0.6183964426472022
827,0.6183721031580353
828,0.6183546237293029
829,0.6183017908133585
830,0.618330151088324
831,0.618392804964187
832,0.61838868659599
833,0.6183445822654361
834,0.6183233668639442
835,0.618339438550245
836,0.6183602699777553
837,0.6183282125012675
838,0.618339965404924
839,0.6184073859151487
840,0.6183797673228539
841,0.6183443131118
842,0.6183316203972091
843,0.6183428302634817
844,0.6183376406248347
845,0.6183363560259519
846,0.6183385469243283
847,0.6183698590320983
848,0.618386461501581
849,0.6184290976805455
850,0.6184825598143251
851,0.618485627076117
852,0.6185063742444403
853,0.6185321966640742
854,0.6185468941210492
855,0.6185491388875449
856,0.6185995468629364
857,0.6186192582868977
858,0.6185686431855928
859,0.6186046927680722
860,0.6186319102804225
861,0.6186464181370194
862,0.6186848156457276
863,0.6187641164868374
864,0.6188418734318291
865,0.618923734294226
866,0.6190265074778041
867,0.6190419311946207
868,0.6190810249729453
869,0.6191709525722131
870,0.6192035396315667
871,0.6192623015677289
872,0.6193029706024388
873,0.619343671914381
874,0.6193770337000855
875,0.6194390505428902
876,0.6194312158429897
877,0.6194719265714295
878,0.6194645194172708
879,0.6194575702521778
880,0.6194755393781726
881,0.6195185605803624
882,0.6195314889808737
883,0.6195623098783849
884,0.6196031628854932
885,0.6195976336798413
886,0.6196005129360347
887,0.6196794037515437
888,0.6197863961286707
889,0.6197536120776297
890,0.6197738798882937
891,0.6197810109561948
892,0.6198006644933187
893,0.6198081044758311
894,0.6199218389169056
895,0.6200520073871658
896,0.6201513185926982
897,0.6202073980714109
898,0.6202927502955089
899,0.6203699842808177
900,0.6204808451827092
901,0.6206977861141403
902,0.6208895909306535
903,0.6209912930022647
904,0.6209974651580351
905,0.621071563415451
906,0.6212235845545135
907,0.62134832487613
908,0.6213158933336316
909,0.6214515502181376
910,0.6215707155418746
911,0.6214978238533045
912,0.6214861683352618
913,0.6215683696363159
914,0.6217185079374696
915,0.6218947024458757
916,0.6219857761482398
917,0.6222345594897382
918,0.6225084660188756
919,0.6227287002086013
920,0.622956852229446
921,0.6231276314383538
922,0.6232604717779571
923,0.6234089391476016
924,0.6234421119744771
925,0.6233886450866584
926,0.6232520302616467
927,0.6230317224217451
928,0.622939792795179
929,0.6230660388858664
930,0.6231649424246849
931,0.6233355983780919
932,0.6230778156456542
933,0.6227606560166503
934,0.6226361565740368
935,0.6222619154574189
936,0.6226807743257652
937,0.6231279845415527
938,0.6233560361365142
939,0.6235309364816903
940,0.6237503550262107
941,0.6239205598864945
942,0.624120400299361
943,0.624710152713432
944,0.624626570449166
945,0.6243428437014614
946,0.6248069052813242
947,0.6249755844590008
948,0.6250884195150488
949,0.6254225638233787
950,0.6256260642233952
951,0.6255993140569627
952,0.6258140481270054
953,0.6261849532188686
954,0.6264556394431342
955,0.6267862115156195
956,0.6270413556352741
957,0.6270887737278305
958,0.6275191235164508
959,0.6278842534633552
960,0.6280468556403079
961,0.6283630952422565
962,0.6283456271910919
963,0.6284855410144624
964,0.6286713890832833
965,0.6290465004714738
966,0.6292012778780665
967,0.6296201441507184
968,0.6299271719297956
969,0.630091578632038
970,0.630489686007171
971,0.6308301968155328
972,0.6310261935337682
973,0.6312396438717591
974,0.6314671447597229
975,0.6316508833139831
976,0.632006976033322
977,0.6325284251216012
978,0.6327043907345025
979,0.6328890141906178
980,0.6331845101920899
981,0.6335880095696264
982,0.6338589986897458
983,0.6341533656865252
984,0.6345194838543942
985,0.634946652169706
986,0.6354865528047238
987,0.6357892614988547
988,0.6357761257162616
989,0.6358831373030572
990,0.6364378902302549
991,0.6367777281916812
992,0.6369273250552845
993,0.6373085724592449
994,0.637337338559381
995,0.6378226541717753
996,0.6383103221184248
997,0.6382118325785546
998,0.6383827828334635
999,0.6386491625570545
1000,0.63904272909061
1001,0.642796882491704
1002,0.6431227216613452
1003,0.6435162446904736
1004,0.643824587637011
1005,0.6441523738776038
1006,0.6445031416001947
1007,0.6447354523889987
1008,0.6450913087501896
1009,0.6454607886906365
1010,0.6457208923283885
1011,0.6460039587759064
1012,0.6463362382435538
1013,0.6466902386143064
1014,0.6470096148112171
1015,0.6473727245825529
1016,0.6477098510653116
1017,0.6479666414247085
1018,0.648350858363115
1019,0.6487509348533429
1020,0.6491202119055297
1021,0.649473039350169
1022,0.6497506538911819
1023,0.6500206970386596
1024,0.6502996280621572
1025,0.650580051488981
1026,0.6509985768398991
1027,0.6513674120721229
1028,0.6517125478181773
1029,0.6520768440590511
1030,0.6524036489748166
1031,0.65273480953145
1032,0.6531271914862515
1033,0.653534170559261
1034,0.6537588540730841
1035,0.6540644563949958
1036,0.6544010638156368
1037,0.6546082011555592
1038,0.6549518467379496
1039,0.6552898024890939
1040,0.6556237281356728
1041,0.6560608616447501
1042,0.6563563030482148
1043,0.6566918949014324
1044,0.6570735466774045
1045,0.6574255494395793
1046,0.657752461246147
1047,0.6580908786425126
1048,0.6585821261449716
1049,0.658935097482986
1050,0.659306145998017
1051,0.6597310608228237
1052,0.6600387932484957
1053,0.6602634927317037
1054,0.660528807136681
1055,0.6609485851148729
1056,0.6612967740178708
1057,0.6616180965364744
1058,0.6620938013285766
1059,0.6625460765369824
1060,0.6629099267333167
1061,0.6632910884277222
1062,0.6637473194027294
1063,0.6640240034583614
1064,0.6642538095105749
1065,0.664591791278768
1066,0.6650264830240358
1067,0.6655037274015132
1068,0.6658955911905238
1069,0.6662176767158591
1070,0.6665685413712887
1071,0.6669028437724435
1072,0.6673356810502035
1073,0.6678354636517485
1074,0.6681617484430826
1075,0.6685264178945005
1076,0.6689411983946938
1077,0.669313399433204
1078,0.6695865427982455
1079,0.6699893334243312
1080,0.6703872179837372
1081,0.6707337098819461
1082,0.6711026623087988
1083,0.6713856536549625
1084,0.6716449593213669
1085,0.6720000571049439
1086,0.6724175133429908
1087,0.6729026220399159
1088,0.6733481385060771
1089,0.673701106555783
1090,0.6741193417587164
1091,0.674576995889814
1092,0.674962136571009
1093,0.67533835606049
1094,0.6756940469305991
1095,0.6759878378971571
1096,0.6762544002457394
1097,0.676619622667527
1098,0.6770492250280777
1099,0.6774231608982348
1100,0.6778152414900281
1101,0.6781840956209437
1102,0.6785086511614487
1103,0.6788033444413686
1104,0.6790625752401941
1105,0.6793629264465737
1106,0.6796508555368304
1107,0.6798718659378795
1108,0.680207324445187
1109,0.6805262435285049
1110,0.6808721708041052
1111,0.6812220268976192
1112,0.6815285120578114
1113,0.6819299661003871
1114,0.6824558700021901
1115,0.6828310487758704
1116,0.6834156509228109
1117,0.6840614266780468
1118,0.6846215364646595
1119,0.6849953270189721
1120,0.6853657279850958
1121,0.6856655707359445
1122,0.6860134473310955
1123,0.6864401249571912
1124,0.6869731263266212
1125,0.6875792201432935
1126,0.6880195298703555
1127,0.6881910981089205
1128,0.6885391939209622
1129,0.6888076727772963
1130,0.6891373355221799
1131,0.6895633382717663
1132,0.6899992289739755
1133,0.6902662507045527
1134,0.6904313642498097
1135,0.6906116650340027
1136,0.6907413905899318
1137,0.6909123255121172
1138,0.6911388657494546
1139,0.691372027618853
1140,0.6916463750812529
1141,0.6919745990271948
1142,0.6921646590581656
1143,0.6924011074744059
1144,0.6927653145703385
1145,0.6931615109848146
1146,0.6936167552981464
1147,0.6939636181239235
1148,0.694223638725843
1149,0.6944388132800283
1150,0.6945577771871543
1151,0.6949021491697569
1152,0.6951617323251329
1153,0.6957471647260972
1154,0.6963168589606539
1155,0.6968287464191134
1156,0.6973266297256316
1157,0.6978557128480563
1158,0.6985933718320358
1159,0.6991544479123579
1160,0.6996691381793044
1161,0.7001109894588509
1162,0.7005263076132447
1163,0.7008784299582116
1164,0.7012233719755937
1165,0.701565050688616
1166,0.7018985083467826
1167,0.7022606596678063
1168,0.7025939100626706
1169,0.7028906797802297
1170,0.703173515776764
1171,0.7034864753962489
1172,0.7037610924219646
1173,0.7040500699573145
1174,0.7045157146679826
1175,0.7048411045542446
1176,0.7051811009453666
1177,0.7055068199020778
1178,0.7057935205707566
1179,0.7060842768142379
1180,0.7064019164501452
1181,0.7066602719612654
1182,0.7068499836304243
1183,0.7071121931078014
1184,0.7073639830774141
1185,0.707636193288901
1186,0.7079893441199708
1187,0.7082638924093887
1188,0.7084688826805726
1189,0.7087135648532463
1190,0.708982780251108
1191,0.709305129096031
1192,0.7096625291739653
1193,0.7099655905801361
1194,0.7102315702887574
1195,0.7104568683373278
1196,0.7106905143433734
1197,0.7108915315294475
1198,0.711162115192826
1199,0.7114813843026935
1200,0.7117429105695208
1201,0.712049411629623
1202,0.7122715039014507
1203,0.7123459488927164
1204,0.7125649182232499
1205,0.7128256034072062
1206,0.713073488714913
1207,0.7134373986353906
1208,0.713689920912097
1209,0.71390441403992
1210,0.7141426902648983
1211,0.7143482605049916
1212,0.7145783227662736
1213,0.7148830612007318
1214,0.7151993357641626
1215,0.7154309494812523
1216,0.715743530032176
1217,0.7159409144283853
1218,0.7159658805302215
1219,0.7161477615401501
1220,0.716385564894608
1221,0.7166154974119132
1222,0.716902108800364
1223,0.7171133379852
1224,0.7172328226030936
1225,0.7174472635873316
1226,0.7176908952723373
1227,0.7179231949417451
1228,0.7182106716738409
1229,0.7184672509185258
1230,0.7186856889077053
1231,0.7189085828458619
1232,0.7191180510864296
1233,0.7193115334721448
1234,0.7194968039884164
1235,0.7196929770994537
1236,0.7198950349235658
1237,0.7201007662365089
1238,0.7202992149449934
1239,0.7205075115788362
1240,0.7207121882319101
1241,0.7208807781218336
1242,0.7210773664635513
1243,0.7213226880602082
1244,0.7214900021444
1245,0.7216000140231108
1246,0.7217575286797945
1247,0.7219290542465551
1248,0.7220917065018908
1249,0.7222693595593692
1250,0.7224569042323301
1251,0.7226861126198464
1252,0.7228138530751105
1253,0.7229940940669544
1254,0.7231977885756683
1255,0.7232752259571293
1256,0.7232794454768652
1257,0.7233480964685239
1258,0.7234354507591256
1259,0.7234993963039251
1260,0.7235718593414167
1261,0.7236474110201234
1262,0.723709950687472
1263,0.7237653296147665
1264,0.7238430140991874
1265,0.7239319516290612
1266,0.7240735567721243
1267,0.724162253031599
1268,0.7241642728157237
1269,0.7242509637324
1270,0.7243380161206401
1271,0.7244427081222058
1272,0.7247177825339535
1273,0.7248847137390189
1274,0.7249806051002337
1275,0.7250831313792753
1276,0.7251700322297292
1277,0.725185978020271
1278,0.7253002755382589
1279,0.7254643997653355
1280,0.7255575514241208
1281,0.7256755994885344
1282,0.7257265934421664
1283,0.725822102315675
1284,0.7258832768818433
1285,0.7258664486797554
1286,0.7258669353677336
1287,0.7258080818965391
1288,0.7258157806105943
1289,0.7258593340335255
1290,0.7258768662547023
1291,0.7259656887791279
1292,0.7259605960914913
1293,0.7258454290822154
1294,0.7257927219829264
1295,0.7257375572160627
1296,0.7256673903502882
1297,0.7256362039018917
1298,0.725612084048511
1299,0.7256394275467963
1300,0.7256250520770042
1301,0.7255877997169706
1302,0.7255923359688923
1303,0.7255267498591174
1304,0.7253953237493658
1305,0.7253542010200869
1306,0.7252866551597914
1307,0.7253151042623953
1308,0.7254397987927512
1309,0.7254731318425269
1310,0.7254303115608982
1311,0.7253681464170916
1312,0.7252516840152032
1313,0.7251726274325105
1314,0.7251560798467692
1315,0.7250851521034405
1316,0.7249742743259502
1317,0.7248831425616311
1318,0.7247792936638209
1319,0.7246778160802292
1320,0.7246037274064254
1321,0.7245039165630491
1322,0.7244119356087784
1323,0.7242339747146043
1324,0.7241211390161599
1325,0.7242017353516357
1326,0.72416238272298
1327,0.7241272197837918
1328,0.7239994286796181
1329,0.723794220271039
1330,0.7237467910089901
1331,0.7236099388295303
1332,0.7235420918633007
1333,0.7234818529666645
1334,0.7234211534004353
1335,0.7233967254127366
1336,0.7233040282291547
1337,0.7231113073928234
1338,0.7229405991015806
1339,0.722707104180259
1340,0.7225640208893098
1341,0.7225665757316547
1342,0.7225098706462756
1343,0.722350686057445
1344,0.7220627938207016
1345,0.7218839373804757
1346,0.7217444467859786
1347,0.721640186361491
1348,0.7213651053544055
1349,0.7209047760759569
1350,0.7200184038394493
1351,0.7193689040077229
1352,0.7183834350389957
1353,0.7184593597817787
1354,0.7188144882242236
1355,0.7180412154468299
1356,0.7166791980373299
1357,0.7152124932237118
1358,0.7180368450152197
1359,0.718555126925187
1360,0.715486278040808
1361,0.7142793160533897
1362,0.715784022972864
1363,0.7139761746004393
1364,0.7146155840253899
1365,0.7144122299170872
1366,0.7150183615038209
1367,0.7170958055363851
1368,0.7162184778661583
1369,0.7187650522585218
1370,0.7041800624402434
1371,0.7019922018062752
1372,0.695172146395562
1373,0.6925105403141065
1374,0.6986449469770297
1375,0.6985436961058282
1376,0.6949123609802001
1377,0.696766894380324
1378,0.6925028717535309
1379,0.6864245348454565
1380,0.6868485541768534
1381,0.6913051659763875
1382,0.6899738812557742
1383,0.6907562274087758
1384,0.6890387170408871
1385,0.6846359407786745
1386,0.6815105200427369
1387,0.6731728778039296
1388,0.6715714679641072
1389,0.6710691671109147
1390,0.6745173937298405
1391,0.6727407824599816
1392,0.6713781459979753
1393,0.6709433278584485
1394,0.6697162236840459
1395,0.6696903596454395
1396,0.6688480198802009
1397,0.6641955523534897
1398,0.6632450758338757
1399,0.6619443348095047
1400,0.6597528292101451
1401,0.6591668078422692
1402,0.6567337189320732
1403,0.6539781422570241
1404,0.6510917156414686
1405,0.648397643740906
1406,0.6458974911565203
1407,0.6440940352836331
1408,0.6408863889294962
1409,0.6407242399504811
1410,0.6399648681459118
1411,0.6395655298024143
1412,0.6386916201452146
1413,0.6381620817148199
1414,0.6383656290055093
1415,0.6394832682446658
1416,0.6413704187477212
1417,0.642068139928407
1418,0.6434604052767428
1419,0.6456865129485816
1420,0.6472818060349691
1421,0.6488801900720997
1422,0.6496652768373081
1423,0.6496559512875091
1424,0.6505561690009289
1425,0.6513708735436043
1426,0.6522824611867655
1427,0.6526695209123312
1428,0.6531983239041449
1429,0.6536542638076308
1430,0.6541231663403377
1431,0.6543758122470726
1432,0.6542384841419908
1433,0.6542417950471673
1434,0.6540461496528852
1435,0.6539961565124912
