Wavelength,28NOV18
350,0.06696377279968722
351,0.0673061794111954
352,0.06786729640525348
353,0.06832368761067052
354,0.06879660967200514
355,0.06927130313194516
356,0.06973965708837929
357,0.0702367808581896
358,0.07082022519470446
359,0.07133422292480295
360,0.07193887774566105
361,0.07264111758771505
362,0.07329268734199218
363,0.07401891587711022
364,0.07472750153281016
365,0.07539288425052201
366,0.07617158906923766
367,0.07695727652842417
368,0.07779681454058368
369,0.0787234330667316
370,0.07965999114510824
371,0.08072566425007217
372,0.08176449669614946
373,0.08286308587567916
374,0.08403305353772846
375,0.08525294511258799
376,0.08641072662079184
377,0.08775903650023069
378,0.08911131800254526
379,0.09046120493357865
380,0.09185106312009392
381,0.09336134183434627
382,0.09485597704981814
383,0.0964058864928744
384,0.09813919641858977
385,0.09981013212557985
386,0.10147025357227887
387,0.10316720789235029
388,0.10474987194543063
389,0.10642734824631285
390,0.10803510509010268
391,0.10962306776497863
392,0.11131543567442674
393,0.11301854213062451
394,0.1146938337574356
395,0.11632473947997778
396,0.11791176319639685
397,0.11939905960459218
398,0.12077811734750682
399,0.12209318185513485
400,0.12335778542206696
401,0.12455081779473053
402,0.12569369157260635
403,0.12691323061260246
404,0.12813636073718215
405,0.12940447776073685
406,0.1307767270806223
407,0.13216387728618442
408,0.13361909310949047
409,0.1351067263501497
410,0.13650408077379741
411,0.13796003421191783
412,0.13946007170781163
413,0.14097029054738996
414,0.14248850642052094
415,0.14403872899649092
416,0.14562113628369125
417,0.14723668363347994
418,0.1489536190218554
419,0.15061584402974548
420,0.1523330506339134
421,0.1541018464077063
422,0.1558806130848877
423,0.1576664477463931
424,0.15950495135002785
425,0.16155149901528879
426,0.16360801256920524
427,0.16575345832761332
428,0.1680453941198465
429,0.1704561160454526
430,0.17290570579083792
431,0.1753401717269208
432,0.17774753708475483
433,0.18011522467837626
434,0.1824233655754168
435,0.1845643688568902
436,0.1866631210094315
437,0.1887405585890949
438,0.19079518481369814
439,0.19285486055676945
440,0.1948319517929411
441,0.19674529795027593
442,0.19849384159838784
443,0.20001630540577237
444,0.20157288522190578
445,0.2030411176669499
446,0.20437505300776804
447,0.2056132276800571
448,0.20673917805330183
449,0.207758696569721
450,0.20869463297704638
451,0.20953324901310147
452,0.21029211427939423
453,0.2109828759733627
454,0.21159334326964954
455,0.2121529850726044
456,0.21271246112915254
457,0.21320766539313565
458,0.21366930226374603
459,0.21408428551495443
460,0.21448024425329085
461,0.21492212094052854
462,0.2153226186489598
463,0.21570734609059647
464,0.21613268375775846
465,0.21657524003948334
466,0.21705978470360657
467,0.21758479210770987
468,0.21813798920889688
469,0.2187595789958662
470,0.2194800840455225
471,0.22026614568645614
472,0.22106965735669762
473,0.2219503631475136
474,0.22289645027195018
475,0.22389227328658162
476,0.22498477520166285
477,0.22615855467483867
478,0.2273990320239575
479,0.2286933386002419
480,0.23000881555701425
481,0.23138438291652025
482,0.23284808029923082
483,0.23437060384733566
484,0.23601459515371548
485,0.23778791431210144
486,0.23967163237280142
487,0.2416529954248658
488,0.24366721959467835
489,0.24567513979698274
490,0.24768567050340035
491,0.24986673672788107
492,0.25211921179787217
493,0.254354741166856
494,0.256482414722676
495,0.2586225621231306
496,0.26078307056960254
497,0.2630850947195557
498,0.26561515344804804
499,0.26818399883381183
500,0.27079376093550583
501,0.27329036715398236
502,0.27557091941014644
503,0.27800579455894503
504,0.28056557953114547
505,0.2830971975396295
506,0.2856224536411205
507,0.28809728596463685
508,0.29043353525384613
509,0.29274563684356797
510,0.2950523366013523
511,0.2973266685213582
512,0.29965170697122234
513,0.30210384278987096
514,0.30458501927857373
515,0.307010123802709
516,0.30952555768431583
517,0.3120250174393038
518,0.3145867350154858
519,0.3170348942909907
520,0.31943273914624687
521,0.3217896283357132
522,0.32418232090167887
523,0.3266778691122981
524,0.3291443979201912
525,0.331500364558936
526,0.33397452652916537
527,0.3365895478573262
528,0.33953500503470396
529,0.3422582610741929
530,0.34475227466590475
531,0.3472627571718283
532,0.34983185414728235
533,0.3524687298240329
534,0.35512100421396403
535,0.3578277991489452
536,0.36042307848240235
537,0.3632410587514833
538,0.3661372185736507
539,0.3689204177476988
540,0.37198003174690425
541,0.3747600792183709
542,0.377550611770504
543,0.3802753130742829
544,0.3829947063932263
545,0.3856476796232033
546,0.3883109741611192
547,0.39117952511503296
548,0.3942266468187111
549,0.3972566921368127
550,0.40011424563812376
551,0.4026941761500756
552,0.4052489569332015
553,0.4078982528032401
554,0.4108290388724841
555,0.41372655723961477
556,0.41653306569249243
557,0.4193117942022493
558,0.42208426118853304
559,0.4244062639157587
560,0.4268766453328098
561,0.4292440028187616
562,0.43176864712524887
563,0.4340765726788615
564,0.4363114859654039
565,0.4385282490782675
566,0.44080105160360394
567,0.4430558113435648
568,0.4452654947073407
569,0.44745895181556417
570,0.44950821552629283
571,0.45164678861983854
572,0.4535964200037921
573,0.4554072389488507
574,0.4572320480780647
575,0.4589901095950113
576,0.46071505211676267
577,0.4624771463568
578,0.46433168270315944
579,0.46597344807925545
580,0.46750142104352893
581,0.4689577420514381
582,0.4703542826763361
583,0.4716581601411271
584,0.4731081758538316
585,0.47452747822676067
586,0.4757691434426019
587,0.47732011620004644
588,0.4786596943456299
589,0.4801286006913224
590,0.48122898146813164
591,0.4824930697441179
592,0.4836116038340527
593,0.4848330736066427
594,0.48604440539406163
595,0.4871714939597561
596,0.48818544868056013
597,0.48924977457576047
598,0.4903289514199822
599,0.4914150938301647
600,0.49242767211028193
601,0.4934089290157544
602,0.49435133816482635
603,0.4952949368013655
604,0.4961423437034138
605,0.49701597574497425
606,0.4978640396751461
607,0.49873271268098207
608,0.4996007411590778
609,0.5003368622658579
610,0.5010564430647637
611,0.5018128135613936
612,0.5025394856258866
613,0.5032512317987456
614,0.5039426081795709
615,0.5046428252650925
616,0.5053582416148217
617,0.5061004514760817
618,0.5068047996116675
619,0.5074847842195376
620,0.5081818917815012
621,0.5089028364462198
622,0.5096000112048454
623,0.5102187431235976
624,0.5108656651474394
625,0.5115681451833118
626,0.5122484138847493
627,0.5128954102326596
628,0.5134689128986196
629,0.5140636060827588
630,0.5146766452223532
631,0.5153637360856388
632,0.5160505823939647
633,0.5167263406065945
634,0.5174131537866344
635,0.5180438193417766
636,0.5187080492314563
637,0.5193667370237737
638,0.5200304469860788
639,0.5207025399830552
640,0.5213872448595486
641,0.5220792068798481
642,0.5227682069993462
643,0.5234095294169328
644,0.5240513321659663
645,0.5246461325876147
646,0.5252248904419514
647,0.5258029741253042
648,0.5264291159664504
649,0.5270443542360266
650,0.5277513312841682
651,0.5284113834221381
652,0.5289946422071452
653,0.5295913077447381
654,0.5302397060048578
655,0.5309779437333005
656,0.5317911317301054
657,0.5324749793793445
658,0.5330916036982652
659,0.5336948300649923
660,0.5343253464470095
661,0.5349846127928185
662,0.5356147961127975
663,0.5362230097565458
664,0.5369075707361243
665,0.5375769443491362
666,0.5382559179971749
667,0.53888822737541
668,0.5395972301182543
669,0.5402848121027525
670,0.5409328588507576
671,0.5416099883620333
672,0.5423012627561573
673,0.5430042744032685
674,0.5436861237450793
675,0.5443804312745458
676,0.545101441062962
677,0.5458243806460961
678,0.5464969416540104
679,0.5471879406657904
680,0.5478867187765362
681,0.5486016717208475
682,0.5493306821799256
683,0.5500404911424462
684,0.5507405091981856
685,0.5514528434453907
686,0.5521182183375266
687,0.5528897380786414
688,0.5536595387757112
689,0.5544080290898102
690,0.5551120915338621
691,0.555780465893592
692,0.556526784886291
693,0.5571172616563975
694,0.557773250844659
695,0.5585613128265879
696,0.5594249710173603
697,0.5601816905489637
698,0.560893766696745
699,0.5616438565196127
700,0.5623915942805182
701,0.5631634095621663
702,0.5639471671804462
703,0.5647197794059139
704,0.5654929964924211
705,0.5662196752911454
706,0.5669885816879879
707,0.5677843598588203
708,0.5685931967961099
709,0.5693850074523619
710,0.5701330149147241
711,0.570923266479336
712,0.5717059598611656
713,0.5724833444171198
714,0.573265753076457
715,0.5740369562147161
716,0.5746207383568487
717,0.5750722036484182
718,0.5756205065543982
719,0.5763534816029416
720,0.5773521580145936
721,0.5784108915943611
722,0.5792391928875752
723,0.5798761975050165
724,0.5804873777108046
725,0.5812142028246561
726,0.5819760033445881
727,0.5828115341927926
728,0.5836255820837947
729,0.5844886973138544
730,0.5853296604904891
731,0.586247589230133
732,0.5870656978384711
733,0.5877794982008289
734,0.5884956850962356
735,0.5892679122375475
736,0.5899607198158365
737,0.5907608481641473
738,0.5914932964611574
739,0.5921696030132557
740,0.5928731809901358
741,0.5935714038947905
742,0.5942309687845683
743,0.5948452260189929
744,0.5955010498740332
745,0.5961443024207638
746,0.5967861658739534
747,0.5974299353125131
748,0.5980953529947692
749,0.5987019760230629
750,0.5992648964507123
751,0.5999137217494972
752,0.6005221321639546
753,0.6010926984984021
754,0.6016525228522454
755,0.6022063442275555
756,0.6028004325099421
757,0.6034564661835284
758,0.6041624805683324
759,0.6047021043763018
760,0.6051913345062969
761,0.6056528131402037
762,0.6062207831695927
763,0.6066406744027225
764,0.6070849365945234
765,0.6074660484378982
766,0.6079348205485594
767,0.6083577871073859
768,0.6088057489399815
769,0.6092738136874862
770,0.6096914817905826
771,0.6100771571920005
772,0.6104591948788314
773,0.6108727948525199
774,0.6112839419410419
775,0.6116706694969289
776,0.6120272856810568
777,0.6123859046023878
778,0.6127083728793525
779,0.6130342184880565
780,0.613407008368818
781,0.6137944697011786
782,0.6141716601811817
783,0.6145243711331085
784,0.614836517413425
785,0.6151266773558153
786,0.6154087333808511
787,0.6157175652072093
788,0.6158940947098811
789,0.6161123824983548
790,0.616400739282554
791,0.6167266304383993
792,0.6170016543568225
793,0.6172466509703292
794,0.6175488710667009
795,0.6177684072365416
796,0.6179229548785664
797,0.6181279732580416
798,0.6183633474432358
799,0.6185815643522387
800,0.618768462684474
801,0.6189915634779811
802,0.6191805711862985
803,0.6193823423668391
804,0.6196691867278397
805,0.6199571609362123
806,0.6200418320193091
807,0.6201662211906397
808,0.6203235392951376
809,0.6204817845881561
810,0.6206248124456667
811,0.6206710835320124
812,0.6208388992127791
813,0.6210086930439426
814,0.6210789629264568
815,0.6210451574851051
816,0.6212544358653836
817,0.6214085771764085
818,0.6214063637838707
819,0.6214503069194555
820,0.6216545833357133
821,0.6217730400926431
822,0.6218134914196449
823,0.6219305670791495
824,0.6220543469988392
825,0.6222276930817653
826,0.622417582614261
827,0.6224432176891421
828,0.6225363158741735
829,0.6225810463716074
830,0.6226612094359176
831,0.6228025271841607
832,0.6229897861881767
833,0.6230991957508497
834,0.6231800690320597
835,0.6233218791839573
836,0.6235605681551438
837,0.6236522838238856
838,0.6237683443194676
839,0.6239220280900369
840,0.6240082958725162
841,0.6240404673085068
842,0.6240650773104962
843,0.6240987462139939
844,0.624186190067467
845,0.624251614625466
846,0.6243191087771095
847,0.6244735914609129
848,0.6246161110443205
849,0.6247192036487773
850,0.6247837976377089
851,0.6248403987568548
852,0.6249320403896138
853,0.6250894313418113
854,0.6251694492499446
855,0.6252017629346981
856,0.625195280642637
857,0.6252389805550643
858,0.6252737171977863
859,0.625245722622592
860,0.6252782904126429
861,0.6253013930759489
862,0.6253604050996671
863,0.6254751824339821
864,0.6256419669943091
865,0.6256375376997567
866,0.6256228691617394
867,0.6256380657685068
868,0.6257013989611472
869,0.6257729102712202
870,0.6258111220598821
871,0.6258768910026477
872,0.6259066826198137
873,0.6259681940158928
874,0.625977735747212
875,0.6260269929396947
876,0.6261255858150032
877,0.6261576553524365
878,0.6262420155279357
879,0.6263040555529773
880,0.6263849545832371
881,0.6264924521559916
882,0.6266312686904217
883,0.6266771394939525
884,0.6267092651921256
885,0.6267702407885098
886,0.6269327506719163
887,0.6270753746495074
888,0.6271518707235668
889,0.6272453033719207
890,0.627345552711091
891,0.6274080211035458
892,0.627433285683108
893,0.6274724803215408
894,0.6274935317033062
895,0.6273697105365886
896,0.6273487578160458
897,0.627249266749786
898,0.6271930453504133
899,0.627244839110919
900,0.6273688487781156
901,0.6275667676285531
902,0.6277485489474702
903,0.627901297305836
904,0.6281128845775378
905,0.6282154848422016
906,0.628312277495688
907,0.628402943017973
908,0.6283918025499806
909,0.6283738336963206
910,0.6283360415151612
911,0.6283168559815523
912,0.6284146282150377
913,0.6285492072605717
914,0.6287007377013593
915,0.6288669032030048
916,0.6290511158089462
917,0.629408521627614
918,0.6297784137949377
919,0.6300638956498661
920,0.6302783679215571
921,0.6305494610517206
922,0.6306931196767128
923,0.6308031288115212
924,0.6309016540186135
925,0.6309160516856515
926,0.6306882995288308
927,0.6304194929890097
928,0.6298668801649008
929,0.62961866985053
930,0.6296104222286288
931,0.6292606151241135
932,0.6285923768588678
933,0.6279021373997677
934,0.6274151525522857
935,0.6272237343120542
936,0.6274413068541875
937,0.6276902870319351
938,0.6280882192816288
939,0.6285160096697555
940,0.6288741275289172
941,0.6288914378947987
942,0.6290429354659912
943,0.6291050401883701
944,0.6293327406232835
945,0.6296092268925034
946,0.6297429386367487
947,0.6301869497988064
948,0.63038113354945
949,0.6305432120141989
950,0.6307695018743997
951,0.6311005104188288
952,0.6314203665437507
953,0.6317342567459465
954,0.632119955579503
955,0.6321373471737212
956,0.6323394278791801
957,0.6328627005031789
958,0.6334126210341748
959,0.6337502025135899
960,0.6341011843316257
961,0.634402439711818
962,0.6345170657492292
963,0.6348377619165313
964,0.6353908100573739
965,0.6358283223844848
966,0.6364398854818971
967,0.6369027099625784
968,0.6373235085148214
969,0.637702131491395
970,0.6381910954077062
971,0.6384119760422277
972,0.6386370579800524
973,0.6389239114606192
974,0.6394338828695288
975,0.6397827838987659
976,0.6399889300515866
977,0.6402592706915788
978,0.6405001608733673
979,0.6408051267451849
980,0.6410469801786165
981,0.6412157873780275
982,0.6416305767430038
983,0.6419982216756429
984,0.6424026757097637
985,0.6427507878854307
986,0.6429731658195068
987,0.643440420812605
988,0.6441052137900433
989,0.6445053185336712
990,0.6448084484240761
991,0.6448820280300118
992,0.6451447590748486
993,0.6453414165604051
994,0.6454302955782651
995,0.6455422344796318
996,0.64587929930908
997,0.6462659151263203
998,0.6464991691712983
999,0.6464842032343021
1000,0.646790084645893
1001,0.6522711979878777
1002,0.6526099968432751
1003,0.6530392226090582
1004,0.6533818527500834
1005,0.6536927277442993
1006,0.6540174562903293
1007,0.654281336818586
1008,0.654640767844572
1009,0.6550024290659586
1010,0.6553022615535139
1011,0.6554739420386103
1012,0.6557039498009399
1013,0.6558770591564415
1014,0.6561315975536809
1015,0.6565769872964106
1016,0.6569283699835378
1017,0.6572214744394937
1018,0.6575487431138426
1019,0.6579331211382267
1020,0.6582921805651512
1021,0.6586676060191924
1022,0.6590022595125109
1023,0.65926024670402
1024,0.659500478845294
1025,0.6598774683414752
1026,0.6603006069491938
1027,0.6606022540322234
1028,0.6608872826714204
1029,0.6611769412280661
1030,0.6614014435034156
1031,0.6617856793930431
1032,0.6622017519088359
1033,0.6626396804797499
1034,0.663031521770847
1035,0.6634347136643198
1036,0.6637034180112942
1037,0.6641320725663412
1038,0.66439741903281
1039,0.6646423267973371
1040,0.6649842088410073
1041,0.6653256588844385
1042,0.66568764534176
1043,0.6660413895825007
1044,0.6663536848351232
1045,0.6667910114840744
1046,0.6671533861775737
1047,0.6675080702005497
1048,0.6678298596557041
1049,0.6681323159024674
1050,0.6684267982327734
1051,0.6687391973108304
1052,0.6690894042337266
1053,0.669589974851749
1054,0.669977778835911
1055,0.6703750914070683
1056,0.6707321357448351
1057,0.6710516703030005
1058,0.6714111080421459
1059,0.6717451968995177
1060,0.6721208460673825
1061,0.6724779937080188
1062,0.6728984832672924
1063,0.6732363002019368
1064,0.6736102401318187
1065,0.6739944999972551
1066,0.674427808189717
1067,0.6748084576173545
1068,0.6751098744360591
1069,0.6755519463469262
1070,0.6759611720727857
1071,0.676270947813242
1072,0.6766454365639766
1073,0.6770316962852302
1074,0.6773402465053054
1075,0.6778029864553525
1076,0.6782162582136828
1077,0.6785789669282124
1078,0.6789465609670929
1079,0.6793727191139094
1080,0.6798009640476669
1081,0.6801494267140662
1082,0.6805225523583355
1083,0.6808853380016584
1084,0.6812078934793527
1085,0.6815055793815887
1086,0.6818274330288169
1087,0.682201315384978
1088,0.6825761212640739
1089,0.6828318342072572
1090,0.6832738986679148
1091,0.6836242263112609
1092,0.6839716745930701
1093,0.6842750447189292
1094,0.6846134517222163
1095,0.6849850980060215
1096,0.6853237389660647
1097,0.6856661305098073
1098,0.6859380830391012
1099,0.6863084065391454
1100,0.6867553801838426
1101,0.6870321817183102
1102,0.6873663921939214
1103,0.6876067403447691
1104,0.6878862075389515
1105,0.6882147941235349
1106,0.6885334880957057
1107,0.6889037068495818
1108,0.6892615406104307
1109,0.6896289759857308
1110,0.6897862683681543
1111,0.6897907163170762
1112,0.6898786737181949
1113,0.6897850709592954
1114,0.6902090681895992
1115,0.6901712190151107
1116,0.6903320240808755
1117,0.689948557414899
1118,0.6899593952862684
1119,0.6900453990455103
1120,0.6900871453573937
1121,0.6899843935402515
1122,0.6900855342382348
1123,0.6901797129550628
1124,0.6905703322926017
1125,0.6908484396919617
1126,0.6912650496235546
1127,0.691643239875093
1128,0.692295837539787
1129,0.693321630397149
1130,0.6940418688695448
1131,0.6944458722752194
1132,0.6947874970187896
1133,0.6953222832027629
1134,0.6958344648295206
1135,0.6963411221198655
1136,0.696799531748998
1137,0.6969858799446772
1138,0.6974670633937375
1139,0.6977660759124434
1140,0.6978797630634125
1141,0.6981379111961443
1142,0.6983640582803045
1143,0.6985485498413162
1144,0.6989286137247549
1145,0.6992294375277152
1146,0.6995569042975056
1147,0.699862404914568
1148,0.7001519500861428
1149,0.7006471547458637
1150,0.7010502094032226
1151,0.7016903158188945
1152,0.7023509112127043
1153,0.7026815125023684
1154,0.7034450316629663
1155,0.7039126640606458
1156,0.7041087448589002
1157,0.7047696925365892
1158,0.7053048103175068
1159,0.7061231232031899
1160,0.706445455010242
1161,0.7068050108161146
1162,0.7072683489048461
1163,0.7076850195218168
1164,0.7080249297946805
1165,0.7084099889070806
1166,0.708727597875221
1167,0.708999473355712
1168,0.7092754507783192
1169,0.7096174499516027
1170,0.7099988525775414
1171,0.7103002201042594
1172,0.710579424129702
1173,0.7108977361343164
1174,0.7111699653452671
1175,0.7114304968748417
1176,0.7117967167596922
1177,0.7120603876984172
1178,0.7123457383835634
1179,0.7126200388867866
1180,0.7129364999755077
1181,0.7132007908802273
1182,0.7134038222810756
1183,0.7137321613140871
1184,0.7141534849891747
1185,0.7143718784772877
1186,0.7146119141345152
1187,0.7148205546329234
1188,0.715080323765933
1189,0.7154678838099285
1190,0.7157504160185408
1191,0.7159292836033465
1192,0.7162489165984649
1193,0.7165602040950697
1194,0.716786993554526
1195,0.7170214094627535
1196,0.7173063267603915
1197,0.717584407378551
1198,0.7178478302263713
1199,0.7180656808733022
1200,0.7183411924956524
1201,0.7186340110241688
1202,0.7189196503483277
1203,0.7192377797855395
1204,0.7195449306938795
1205,0.7197833608113631
1206,0.7199927237728555
1207,0.7202518214733371
1208,0.7204878157604786
1209,0.720731205343491
1210,0.7210525843299348
1211,0.7213105261981215
1212,0.7215593821465316
1213,0.7218278217067153
1214,0.7221270550093335
1215,0.7225062232567091
1216,0.7229134426203716
1217,0.723092604680954
1218,0.7233433642010667
1219,0.7234702774117617
1220,0.7235630244624958
1221,0.7238193696446051
1222,0.7240455343620212
1223,0.7242758981851418
1224,0.7244684817950093
1225,0.7246908232009188
1226,0.7249538068320786
1227,0.7251839523269794
1228,0.7253672870367753
1229,0.7256071212709506
1230,0.7258750094017702
1231,0.7261092214783814
1232,0.7264360705501169
1233,0.7267296129441457
1234,0.7269664737611954
1235,0.7271678314496751
1236,0.7273614421420881
1237,0.7274944868532248
1238,0.7276794704517868
1239,0.7278654638186383
1240,0.7280771815763198
1241,0.72832192260143
1242,0.7285492033671094
1243,0.7288358794697222
1244,0.7290226640376406
1245,0.7291238666438641
1246,0.7292722034412296
1247,0.7295214241626996
1248,0.7296950243373235
1249,0.7299373375204391
1250,0.7300916430619052
1251,0.7302742558789406
1252,0.7304664209477937
1253,0.7305637191829777
1254,0.730679898112188
1255,0.7308157094011855
1256,0.730855353101154
1257,0.7309804236334072
1258,0.7312216430032875
1259,0.7313742648881087
1260,0.7314804256274273
1261,0.731605883679774
1262,0.7317180124605572
1263,0.7318400722252444
1264,0.7319664361146082
1265,0.7320861932792564
1266,0.7323654986758894
1267,0.732568033207165
1268,0.7327410116647919
1269,0.7329026258618949
1270,0.7330132513993787
1271,0.7331540380018914
1272,0.7333368337268956
1273,0.7335331501886998
1274,0.7336731339132831
1275,0.7337938341171614
1276,0.7339378799498887
1277,0.7340957372067268
1278,0.7342373321351208
1279,0.7343020852744995
1280,0.7343574977814206
1281,0.7344443205363457
1282,0.7344736478000032
1283,0.7344552876772306
1284,0.7345102311740364
1285,0.7346231480063727
1286,0.7346775521229066
1287,0.7346403332968294
1288,0.7346549685594582
1289,0.7346557715213309
1290,0.7347118607339768
1291,0.7348239631468321
1292,0.7348588035225231
1293,0.7347757385513316
1294,0.734722785497792
1295,0.7346948904202055
1296,0.7346264430579009
1297,0.7345557232982091
1298,0.7344912979357197
1299,0.7344140140242043
1300,0.7342788885712219
1301,0.734151932242787
1302,0.7340129651943286
1303,0.7338888233731139
1304,0.733827377707009
1305,0.7337148354792079
1306,0.7336295552437001
1307,0.7335458182039992
1308,0.733500803246092
1309,0.7334648941920237
1310,0.7333807529539579
1311,0.7333049075844368
1312,0.7331869111480256
1313,0.733054919898271
1314,0.7329799502779267
1315,0.7328733837306696
1316,0.7328276631689529
1317,0.7326972502773093
1318,0.7325614502393762
1319,0.73235623723761
1320,0.7322468642004921
1321,0.7321537379967574
1322,0.7321534083805992
1323,0.7320098783133805
1324,0.7318388616783905
1325,0.7315560372049259
1326,0.7314112349389593
1327,0.7312035663698877
1328,0.7308031407162401
1329,0.7305249977416193
1330,0.7301375791666
1331,0.7297347896511771
1332,0.7293204242770172
1333,0.7289912232537802
1334,0.7288393774579561
1335,0.7286678242493141
1336,0.7284714219830766
1337,0.7281828987457594
1338,0.7280327210449025
1339,0.7277119065896638
1340,0.7274636692772256
1341,0.7273272937816044
1342,0.7272634995262403
1343,0.7270442585559221
1344,0.7266415691629046
1345,0.7264329009000664
1346,0.7254082298985411
1347,0.7242914391400254
1348,0.7236878114933075
1349,0.7230754003749972
1350,0.7225898146975868
1351,0.7214803866925825
1352,0.7205821901269381
1353,0.719018513477024
1354,0.718498223003328
1355,0.7161868973551064
1356,0.714437665676247
1357,0.7118199694090842
1358,0.7114323554837304
1359,0.7078392284285858
1360,0.7039259001932446
1361,0.699766429987527
1362,0.6976320479168819
1363,0.6940786590488384
1364,0.6971967987629569
1365,0.6971866498591226
1366,0.6999039238290252
1367,0.6992099192883257
1368,0.6937459796463621
1369,0.6912987765478357
1370,0.6892016095352087
1371,0.6896474966089845
1372,0.6896544464542653
1373,0.6882166010970867
1374,0.6858671007595619
1375,0.6851140262126884
1376,0.6816182802192466
1377,0.6800371869931419
1378,0.6813574433690338
1379,0.6815487513035304
1380,0.6797344042636683
1381,0.6763365332249448
1382,0.6755682329354408
1383,0.6760308085567052
1384,0.6728658992299752
1385,0.6693532296809018
1386,0.6674690820117213
1387,0.6657007586215221
1388,0.6645882655448427
1389,0.6618972384065276
1390,0.6598148799231851
1391,0.6584641526275788
1392,0.6576436965905805
1393,0.65671970655425
1394,0.656306970743886
1395,0.6544560096380633
1396,0.6527002653817403
1397,0.6510880602669644
1398,0.6495632106296301
1399,0.6484894794143173
1400,0.6465678059040856
1401,0.6444504421581407
1402,0.642002957149751
1403,0.6393281844768002
1404,0.6370445195510693
1405,0.6355315277379489
1406,0.633253789342595
1407,0.6311436863922674
1408,0.6292505739875899
1409,0.6274745187288457
1410,0.626563044500667
1411,0.625911110597684
1412,0.6249070796669434
1413,0.6252157086865182
1414,0.6254915358566389
1415,0.6259240229121966
1416,0.6268578434254022
1417,0.6276067435698877
1418,0.6285736838087548
1419,0.6292369628112796
1420,0.630113319836951
1421,0.6303590026101198
1422,0.6312387647320031
1423,0.6321478059689172
1424,0.6325708926154012
1425,0.6330092162588568
1426,0.6333387926244581
1427,0.6336466217350504
1428,0.6337780769663527
1429,0.6339056522125891
1430,0.6339395648743225
1431,0.6339172535823128
1432,0.6340022914814376
1433,0.6338376283104254
1434,0.6335658473348529
1435,0.6335163081132729
1436,0.6335292207568295
1437,0.6336419243776813
